5785,3651,3845,624,9,2574,4565,1419,7709,283,6043,3576,3714,1878,2082,276,1264,2642,8413,3140,1033,5795,8794,298,3920,871,2371,1254,3308,3915,3938,251,2941,7588,8749,3025,6859,2947,5764,295,7224,1284,1157,3452,2516,1924,3029,6651,616,7617,2151,4962,3426,3991,3867,2288,1880,8409,3876,3310,1495,4134,5591,1527,3285,5822,4790,7700,4850,4219,3966,4646,2969,7325,7481,4307,1976,5174,2885,4578,7431,3959,2172,778,6076,2145,7164,5569,3921,2983,837,6725,6186,6084,2548,1977,5745,7467,3071,521,5537,1873,134,60
605,7897,8447,1879,6345,3988,2063,4281,8796,3025,4586,1461,2893,2371,2217,1400,7692,3184,4460,507,1024,5390,7714,5224,1406,1886,2894,5566,5556,7679,307,7035,7374,1284,2205,5887,3940,3838,3310,8542,3406,3029,2359,1104,1355,1600,3866,8993,5177,3938,1882,1034,3876,5559,4545,251,8392,7123,4823,2495,6293,3094,1051,4159,2159,578,3282,4154,1197,1115,4596,872,3601,6091,3520,2172,983,4966,7558,4350,1253,733,3675,2169,8103,7912,2085,5586,3674,5615,5178,5504,5193,5976,5832,1827,8468,5236,2548,585,5229,8755,3013,1876
6725,2371,1455,6436,7075,8746,6660,507,2316,775,5605,3308,3847,4156,3871,918,4215,3874,8267,5559,471,5567,4631,6827,551,7235,3760,3912,2220,236,674,8505,646,5125,2658,1876,2334,8638,4966,1976,4225,2182,5591,3853,5751,7184,2878,2338,2159,6176,5753,134,859,4235,1089,1024,2156,2755,3618,6054,3244,3865,4830,921,1956,2897,5556,5614,5792,1801,2062,2086,6928,6999,8493,8395,2369,2890,3025,2819,5976,2029,612,3185,3014,6927,5085,1390,5194,5973,6909,3967,7479,3893,1415,6379,8501,5204,3038,4578,3406,7480,827,949
1769,2145,8941,169,5242,3598,3963,2510,5229,1474,5769,2364,313,5269,2534,3029,3313,4042,1812,648,963,5770,3014,3878,1587,2893,710,5822,5976,7302,134,755,4539,3863,1531,1255,1407,1880,3440,507,5250,2334,4553,3193,1976,2151,7471,6768,5238,251,1785,1745,2205,7354,100,932,2983,1239,2173,4154,5692,8319,1244,3952,1456,2901,1393,7186,3618,32,1103,2369,4037,1298,1070,2576,5556,6258,785,4962,7290,2579,8635,8796,8418,388,2755,5566,1185,1921,5753,1668,3274,3406,8409,4838,6330,2488,5073,8395,3934,826,5941,2981
5559,3921,3520,776,3970,7711,3575,2057,826,7696,305,5892,3188,7671,1025,6443,4385,4388,1524,1024,6850,3198,773,5566,1226,6342,3119,6294,1318,1425,1787,2882,2558,3024,3867,3037,7913,35,4142,2145,3602,7324,1126,737,4925,1924,9086,2901,3765,2755,3025,7116,6137,5102,1880,5804,9005,7364,4537,2576,1586,2369,8941,2910,3427,5253,6018,6633,2159,6347,5097,1173,5167,4962,8657,5266,6354,5164,1866,2539,2815,5736,8420,2894,3878,5210,788,5982,7168,2981,942,2952,7551,2840,3971,3168,134,1157,7430,1195,1283,5577,807,3342
1631,6633,1637,3905,3614,4984,1800,2421,25,5231,4558,5266,1563,2939,4276,6091,7364,846,472,2156,608,6207,662,1410,134,3963,2151,356,8080,8567,8150,6951,3945,2056,5822,8880,5749,2543,4964,3769,6205,8541,1691,3257,7466,308,3451,2971,4561,2051,1926,8857,3878,1801,2878,1769,1102,2950,974,3411,7412,8522,4417,2167,5569,602,3433,6334,8796,738,2896,507,5976,521,273,42,1159,390,5762,1126,7505,2789,6370,1283,4105,4766,6970,5182,4328,3873,4174,3406,5241,7015,3966,5160,6647,2369,2173,8402,7154,5210,1879,5141
2338,5712,646,938,8941,1222,2205,1195,1126,3952,3185,2369,3960,473,3673,2151,6312,8546,5753,2088,6091,3920,6381,23,4598,6912,8739,845,6896,6083,5976,3838,1541,6043,6145,5224,6334,1397,8541,3991,7437,480,28,5363,1530,8857,893,9001,4605,3519,3529,4962,5586,4970,7711,4973,2424,3029,1053,6052,7121,3999,3857,7900,5569,507,1362,6086,5812,7210,6154,4077,4385,4134,4178,644,2230,261,2063,6522,1800,3909,7708,6943,2800,5771,1689,8229,8420,3438,4586,1779,4545,1016,6725,3452,7017,7464,6503,1977,1257,3956,6186,1250
372,4957,3109,2369,6942,6503,5174,1506,5383,7188,2878,2151,5139,4053,3184,2886,3456,6632,1921,251,3999,3876,2056,5556,3863,6805,922,8418,6940,2047,5876,6093,2534,4134,3594,1808,6091,306,6725,6277,2466,1252,2364,2574,1621,6652,1254,6349,5712,2215,5618,4964,7324,2171,8766,2173,3525,1298,8940,5573,507,8435,2086,7714,3310,2322,2208,5576,5161,3714,271,729,5117,3644,2051,2338,3478,6831,8494,8881,6083,3926,1070,5177,2048,1381,1107,1227,35,4159,4042,6168,3053,5804,3838,798,3930,1543,5013,7940,1103,4176,5569,610
1769,2574,5683,3075,7435,2057,7226,1264,3029,4566,9011,8888,5982,7889,1362,2051,2192,2761,1977,1779,8769,1813,3247,639,1785,6977,5811,276,359,6344,6342,3557,3763,7322,271,5214,3316,3789,3510,4053,7557,5232,1880,4141,4155,6424,2369,3539,7197,7443,6031,2073,6660,2545,919,6728,5873,5973,4172,7332,1529,1605,5558,35,5230,5229,9009,2334,8825,5266,3970,3841,3014,1126,8857,5585,4704,3913,3025,2897,5365,3226,1963,3680,6179,5566,1834,5569,1460,1522,2755,8998,1041,783,5976,507,848,2930,2062,2364,6944,8269,5109,3202
2539,2578,7714,8395,1491,3663,4542,2882,5140,1972,3496,3760,2159,6294,2422,1583,5236,5162,3658,1118,1299,5887,863,4385,2173,5097,4084,2182,3506,8637,1530,710,222,5159,2047,651,6800,2062,4155,256,6091,4220,6058,830,3027,661,3062,812,1366,6725,7186,4575,1419,6036,6766,2063,7263,867,8766,869,2701,866,2346,268,3185,2895,3757,864,3918,1824,1564,3308,2156,3025,5736,7253,1971,5069,7879,17,6070,5804,3984,6334,8544,1976,1117,5973,4023,1769,6201,5334,3013,7754,3921,1295,3871,4962,3144,1565,1779,2172,1285,6649
5201,4981,8870,5266,6846,8886,2911,5253,7906,5868,275,5248,3010,1646,5204,3920,2056,5232,4265,8395,1924,3717,1240,3511,5053,805,7186,4053,5973,4155,5262,2151,2789,1277,8757,4144,8540,4514,1866,3184,5838,5731,1526,4413,5785,2062,2051,1166,7135,1921,2171,306,5556,2552,1827,3863,2364,2172,5238,764,1787,3806,3310,2055,6195,965,1880,7263,3072,2216,2939,4980,1184,4323,4873,134,2063,6188,6766,481,2016,4705,8885,3953,869,5859,2981,1977,3025,787,6159,5096,2889,3239,1015,3556,6567,1056,6573,5199,1825,1779,6206,5976
7611,932,4160,5861,4536,288,1778,8757,2882,4171,6201,2334,2047,8885,590,1532,2970,8796,6772,2971,8762,3449,4516,3289,3971,2151,5278,5230,3673,905,3951,212,4611,5177,1081,5976,134,2892,6974,3463,5565,7697,4244,3865,8204,4960,8159,7853,1866,8412,5848,1769,3100,1825,8827,7094,6189,2062,6725,6012,5735,5770,3422,3864,8393,6008,8103,6274,7164,275,3184,7889,7332,3966,1717,3954,3904,3315,3867,5556,4388,8176,6660,2664,1285,3965,6034,1208,6379,6288,8766,1252,5983,8013,4061,3847,1932,790,9075,5162,5804,6652,652,1375
4517,5070,2055,2172,2548,2750,4963,591,4239,6195,6294,2247,7708,7369,773,828,6571,8496,6276,5173,5160,3025,42,6018,3479,2755,1989,2063,1364,6057,5239,5616,1517,2056,166,819,8542,6043,6026,1991,8427,2371,6785,2061,2343,5560,134,97,3966,7184,1620,1015,1245,4545,1878,7137,7454,4605,2336,2047,1007,708,5308,7255,2576,1033,641,3185,5390,3485,5556,8961,4574,4150,4396,2184,3968,2082,2618,6087,5253,6725,4631,7191,3282,1054,6092,5795,5335,1876,771,4177,8880,1777,5880,6387,5804,1830,5207,1921,4570,507,1787,6140
6973,1873,4157,5558,4876,8637,6479,3406,1123,2755,1972,8980,860,4385,3978,3025,5177,4554,4965,5565,6275,3913,3162,8624,6725,8626,2236,3029,8085,8542,1504,2549,1058,5560,2371,3925,4978,3184,5131,3714,2364,1658,7071,6333,3873,6595,1877,7479,6144,2261,3940,5804,6374,2056,2063,7180,4807,2252,6524,3113,4985,4389,4962,927,5174,3289,6421,5183,8657,4390,2047,1143,240,5069,8886,1186,8993,8418,3185,3954,5262,1769,6943,5241,8941,1086,552,7443,8449,5074,5597,5557,4160,5207,6136,4908,733,3315,6499,8828,2172,5976,4350,4631
6725,2182,1537,6273,8626,5266,7426,728,2343,6020,644,3459,4631,5370,1880,5566,2967,1498,5113,2878,5569,1301,6201,2051,3878,1524,3171,8094,5804,3867,8961,2062,2369,1794,3750,2205,1339,873,4310,4547,2550,6070,14,2464,8409,8548,5229,6022,1976,7982,2173,8416,8540,6372,5168,80,2975,5560,1064,5565,1787,8670,1983,8429,4172,4946,8861,3555,4053,3863,1977,3444,5865,4945,3758,1390,578,4,5559,4413,1779,2552,2172,5772,2214,5167,3221,3161,7372,260,5096,546,7147,7709,4550,2930,6093,6339,1281,5194,159,6080,1612,955
2166,3847,3485,851,251,5113,7889,2202,1363,8657,1769,4004,3876,5247,4388,4385,2056,7901,2644,8223,2939,4052,2371,4915,974,2369,9050,3846,3066,3766,639,26,4001,8572,4962,6726,3918,5567,5556,5973,8546,2974,4799,2258,1529,1917,9008,8419,1429,5210,1976,2700,9086,6339,2063,6091,1972,6309,3718,1637,3184,5098,4349,1822,1788,1507,5136,2047,5804,3308,2563,7454,4608,8796,6139,4413,6034,849,8766,362,6055,1777,4163,507,4134,2152,8952,5160,2214,1564,6140,2338,4835,380,4531,2975,2173,5174,4536,1259,1886,6186,3315,5031
1532,7761,2338,5228,7156,6052,9029,264,1445,3243,5566,2950,3413,3294,2205,4896,2369,7639,5207,6207,2062,2334,2063,4962,6931,1636,5380,5569,5218,3304,5741,2961,7114,1522,3769,5559,1924,1031,7012,7182,3220,1390,2151,2371,2032,3257,1274,2894,3726,3393,6201,6151,5728,2346,6091,3421,1375,652,2359,7829,3081,6287,292,2893,6140,7443,2159,3087,2922,2965,733,3417,7890,3882,8457,2364,1285,6019,3955,7903,6454,3876,3956,1829,933,1769,2981,2008,6018,6145,1587,4159,3318,8281,1039,8395,5976,4562,6161,1879,1093,3516,734,5067
8544,8129,4981,5795,1926,2063,4119,790,5560,4719,1108,2424,1779,5139,2750,3283,2172,4413,2062,2156,5994,5565,2895,1568,5239,276,1609,1261,5769,4961,113,1972,134,2882,6395,1799,5161,3729,7400,5215,3183,872,2941,4976,170,2548,3029,1932,71,6891,1202,4225,893,4388,2051,7290,867,4075,2893,9008,5861,2495,2755,876,6008,1879,8941,7748,6091,1083,1976,3316,6062,6018,3496,221,5566,7895,6974,1812,8097,3436,4143,4962,4574,5232,2543,2890,3045,7338,7487,5262,8480,1949,1077,3926,5210,575,2644,2878,2981,3847,5228,7143
5973,3444,3025,22,2047,5094,2548,6008,3604,5233,6725,1017,866,8542,3310,8151,1825,2338,2064,6141,2965,3864,3745,863,2686,7091,1015,1924,276,5107,4970,4155,7252,825,8796,8546,3736,2941,828,1093,2467,1474,5592,1036,1800,5822,6030,3026,6643,3492,2938,5757,2369,5182,5245,2159,1213,5976,7131,3412,2375,2137,5027,8432,3034,3838,7711,7094,5262,6333,4239,3847,8567,6195,6395,6087,1318,2371,3634,3212,1586,3865,8493,1391,1769,5229,6402,5138,734,8395,227,3164,6043,134,9073,5250,6092,2062,6070,3185,5228,1963,1103,5753
7711,5934,5973,8490,2205,6483,7549,1537,4026,831,2981,6230,2352,3029,5749,8051,4304,8951,796,4016,1878,8395,873,143,4155,6725,1291,1976,7164,2536,7770,5193,1886,6291,7819,8476,9078,1252,3998,2172,4140,6790,6062,4265,5556,3406,6201,7230,1400,2966,5753,251,4545,3974,3863,1486,1569,8777,8637,2047,4388,8168,6303,5232,3172,6330,4385,3864,7425,5559,279,8467,2950,3692,6649,6510,3604,4558,2287,4716,5745,8399,6202,1499,6043,5390,1989,4970,668,7312,3026,1234,2930,2369,5233,1533,6091,29,5560,6023,4955,1983,4528,7443
5202,8412,1779,7899,5745,1179,2369,3318,6186,6379,201,3965,3875,1922,3793,9003,138,2901,4006,4739,7758,7416,2016,4413,4631,4619,3878,6725,8178,2436,8620,7897,7428,3009,6813,7310,4155,3712,6860,2027,3370,4251,5734,5173,1070,8378,223,4087,1157,6480,1124,5055,6934,5712,1003,5266,8770,5210,5195,7152,6580,853,5573,1880,2981,1126,5229,579,595,1787,2172,1825,1878,4777,1718,5556,5171,1264,2961,2939,642,3437,5733,173,7556,7363,2371,1769,7887,4545,5136,291,3247,2205,653,4169,1175,337,7454,6633,618,2062,5976,6645
2198,5139,2750,4223,1468,3932,8097,7168,2364,5973,1006,263,4388,3171,3863,7692,4078,5246,3152,7454,1408,5217,3244,7879,5733,8168,6827,2965,1499,4895,2890,3991,7343,2047,1087,2063,2878,4631,6768,2930,1800,809,7369,1430,1976,9008,1182,1882,2981,4052,3878,2371,5556,1208,2056,2062,2159,7481,342,3645,1206,7460,1954,3430,616,1232,1886,8412,2051,1989,9056,6945,1972,281,1437,8420,5869,3945,134,5560,5229,5821,5185,1880,361,5250,3483,7956,7708,3221,1525,3913,5210,4961,4317,5701,710,8453,13,5976,1157,942,1011,5559
7180,219,5178,2410,7236,2930,3883,8496,5245,1769,2159,2555,1206,3940,3406,1886,5734,3000,5566,5223,7135,5868,6888,2208,3025,2062,7711,8638,1977,6151,1880,5736,8452,8546,4169,6330,2172,5177,6909,6039,7606,3863,7164,6059,1928,3252,1468,2338,4988,4631,2961,1779,3685,1879,6341,5367,8880,610,5559,8372,7443,4407,940,3895,6725,5556,5614,1441,8961,2173,735,4167,1189,6479,3268,6334,1389,700,3617,5195,3422,5136,5243,6439,4186,4526,5453,5792,5266,5560,3938,4528,4275,2340,3449,605,4109,1167,7671,5898,2605,5710,1228,7714
3025,6899,3863,3711,5753,578,3285,8412,5782,3184,1380,6910,1952,3864,535,5712,2549,93,6342,3777,1778,2973,5067,1157,3845,4094,8415,3059,7345,6803,6649,2047,9088,3294,1407,7231,5175,442,563,3967,7263,2369,5728,5247,6402,1069,1547,3954,3999,1881,2062,4166,2755,3930,674,8100,3126,8544,4976,3663,1281,1020,507,608,2223,665,3846,2882,8520,1017,4702,538,268,4355,5253,8482,6481,2930,6203,3959,653,5861,4831,1196,7325,5139,6092,5770,1873,258,3589,2529,4056,2334,8438,6008,3928,2285,6156,7844,1886,5236,4962,15
7,1951,1425,3864,771,8748,4578,5220,2173,1060,5228,828,6294,1227,6649,134,3856,8011,7558,934,1877,3847,2151,2062,5976,6086,2055,1067,6186,7462,2422,507,38,8447,8545,6014,5804,2217,3520,7488,2047,8625,3447,22,7898,1873,3844,7245,1926,1126,2939,6948,6725,251,8432,2179,2574,6772,5261,6091,2971,1042,6633,3308,6831,3431,2063,5141,2973,7135,1167,4105,2794,1090,8739,5138,1582,1006,8629,4017,4155,1123,3117,300,5770,5559,7240,1603,7364,3021,893,2597,5556,7706,1567,7372,8202,5977,974,950,5712,6202,2159,3282
1718,2062,2981,1591,1882,2172,5221,4177,637,8447,7370,2151,1603,958,7328,5569,4385,8460,519,2159,1623,6657,6586,1514,3909,6024,2746,6022,2404,5185,8779,4388,3954,1108,3420,2063,4984,4389,970,1930,5242,4110,3029,134,1568,2173,8880,4124,4294,2911,5567,3887,4904,2755,8418,3184,1167,4964,4159,8700,5772,4962,1899,29,7868,251,1106,5899,1769,7571,5140,6725,7351,4134,3212,3583,8739,1823,5556,1770,8910,5559,8020,4880,5190,5237,5573,1470,3310,663,1977,6658,2217,7466,5804,7706,2334,6853,2612,6061,3025,2054,6848,5728
100,7685,2056,1769,7263,8233,7440,2159,4962,5114,6485,1587,6833,5177,2575,2967,7443,8657,280,6018,3878,5881,1233,6660,8395,1480,3308,3214,6945,5193,1173,2917,4170,1080,5247,3310,6395,5566,3882,773,611,4419,6856,7142,1559,5569,1972,42,3863,7454,8880,1990,5184,2173,6844,2332,984,1787,1526,2051,2073,5243,6944,1886,6924,5221,1928,5982,3817,7572,820,6059,7674,300,7138,4088,3749,3841,3185,6773,871,288,3406,6725,2890,6909,5560,1296,3701,3142,7144,1285,6334,4362,5699,81,2221,1873,7671,342,2334,2911,2172,1779
5560,525,6453,1019,5191,2981,2971,4388,2047,6725,2952,6945,7185,1399,3025,8795,4394,4556,2012,868,1106,5247,8657,1330,5766,2704,5127,652,2533,9084,6165,6031,2549,2882,7259,1976,4597,2334,5178,2537,1446,5102,134,673,1358,6170,6785,640,1526,4965,5241,5556,6647,869,1879,5138,7166,3026,1535,2364,8419,1686,1196,3864,3422,8989,2062,4053,3406,2205,4177,7321,5228,3505,1391,6061,3456,6191,5603,267,8201,5569,5557,1362,6202,4631,3866,2878,4548,5712,3021,2360,8634,4295,7620,1673,2890,3019,8395,4600,5769,3013,3963,2159
4631,1074,4155,7454,2971,2156,1044,5753,4392,3406,5804,1886,5567,2338,8567,5976,6334,4115,5247,7465,577,8796,4134,6470,5173,801,8421,3008,2359,2975,1561,635,6046,4763,6951,1524,2644,2980,3607,4515,5538,3641,1407,3704,1099,4844,5618,8657,4621,5183,6284,1866,12,2371,8777,5224,1614,3310,3433,4545,6020,2063,3847,3920,1808,1041,1307,3932,7460,4050,6758,8774,8941,2890,783,8881,8399,4966,8412,3029,3843,1779,2981,7346,6186,313,4388,4962,7771,2334,6615,6091,5266,1254,7897,7556,804,3414,1197,5221,3083,4533,4171,7484
8635,1824,3847,1528,2172,859,8081,5560,637,2352,1609,2051,5229,6905,3289,5976,872,3778,1206,110,1787,1039,4970,6344,3029,132,6349,2350,867,2346,6294,5763,5168,6206,1224,1286,639,1559,8860,533,2159,6331,511,8418,8755,2156,3878,3308,6645,471,4001,3863,2957,6022,8501,4413,6020,574,1362,4023,5103,1877,3282,5833,1371,2573,2558,3246,5973,1971,2495,2371,3025,4978,6034,4006,6504,2930,7873,1289,1866,4284,5577,7750,751,1086,3997,4385,2347,5559,1216,2167,7761,5180,7957,1123,4962,4964,1196,5096,798,1769,3958,3555
1464,6015,4031,3621,3867,1812,3678,2981,4036,2901,3841,3709,5001,5174,1301,8354,869,6783,1366,2555,4545,2205,2575,5229,3864,7487,8657,5976,5163,3738,6385,2062,2886,870,3947,3945,5798,2051,1612,299,5211,2334,539,3283,3310,3412,5865,3967,251,6657,1109,4514,5871,7551,268,4417,5753,2016,2576,584,4340,4413,5585,3878,8476,7838,6773,7372,5828,939,3990,2890,4962,5728,1392,1750,2173,1171,2056,5236,893,3161,792,7441,7649,949,3013,6247,1263,3749,4960,3943,291,8870,8203,7435,2371,3185,2878,8412,2548,2159,1173,4125
1867,3714,5976,3857,2893,2156,507,5198,5734,6341,2533,8129,642,4297,6014,1383,4631,6640,2159,1563,5566,8626,8631,8796,3923,3184,5076,2660,3954,9010,7649,8117,2755,2758,6649,7750,48,6387,2545,5195,6206,3478,1417,3436,3945,1881,4613,3893,2971,4595,2556,6974,1281,5712,3998,5986,1769,1256,5730,5814,1124,7185,9059,3701,3029,4412,618,4834,3025,6008,1685,2172,8869,1441,1560,8406,4527,6018,5560,251,6505,1809,9013,3190,4178,37,604,7711,4388,5792,2965,6185,3141,5569,6294,5097,6400,3119,1787,5209,4361,1442,40,1532
5973,4385,1787,4834,2172,5804,1038,5221,8386,1241,4771,6294,668,8395,3999,3184,795,7329,5183,6772,6295,2173,5712,7745,5898,4169,5194,1093,2214,3296,2576,5227,3420,481,4389,819,4962,2578,1878,3841,3308,8546,5247,3465,5160,2500,2531,5193,5976,2051,5625,7131,2181,5569,1873,5161,5166,8629,1986,1190,8441,5727,3131,5558,2063,1472,4535,1879,2449,1326,9007,5737,7908,3203,6197,1813,5223,4631,762,4985,6720,2350,3029,1877,3302,1396,1972,643,7135,3026,8881,2193,4068,4172,6091,7114,8624,5566,3967,9047,6492,3047,2159,5757
1507,8418,3618,2208,3922,5248,3478,5566,6366,6383,4388,1540,4160,4166,5253,1208,1517,35,8906,6750,3313,649,7484,3294,828,4147,2409,4962,3191,655,3158,3439,1787,6310,4973,2315,1235,1564,7184,5167,1926,7901,7464,4295,1097,5179,939,2971,5238,7144,1600,5559,7290,507,987,7765,5016,5585,2543,2965,6833,5087,9003,5206,2574,1886,4141,4520,8395,7889,5178,3029,5728,1782,219,3991,4332,771,3308,3845,4613,790,5597,2062,1240,8985,7513,251,476,6026,3581,7432,4385,1306,5266,6273,6177,2481,1515,4522,1425,6049,233,5745
8432,5125,3451,1883,7864,2078,6034,1787,6016,3945,1429,2152,692,1779,6725,8103,6812,6944,2062,5804,828,6827,6339,8519,4181,2886,5596,2159,6334,4545,933,3878,796,6509,2338,5728,3238,2408,3967,40,18,3101,860,282,706,1472,5242,4930,6909,4388,8727,955,8490,3308,1126,1586,4875,2476,788,733,8796,5229,5736,2919,3886,7714,1880,1377,816,7311,2171,1878,3283,1817,2173,2029,7599,4167,2755,7429,7469,3654,3648,2546,3843,1051,8655,918,9084,8420,3873,4943,3749,5849,2147,3614,2051,2371,2486,3014,5160,2182,507,4297
659,6091,8881,34,5753,1866,3782,5556,6339,4178,8545,5565,2893,7597,2652,2941,1878,212,8654,3913,1977,216,3955,2173,5987,2371,2062,3963,3693,6547,5098,7067,1163,5584,3828,2363,3838,5095,5734,1211,5161,1061,2338,5174,2924,1879,1825,4385,5590,2151,7898,3769,8099,2051,6394,6202,1647,3406,956,6831,9024,7761,6660,5492,2375,6978,2128,5559,292,4962,7428,1390,8414,3419,4118,2063,1347,8779,2205,8409,1800,6050,5242,6725,7162,1882,3878,134,2016,4150,5976,6052,7099,5228,3589,5730,1063,1449,2159,3289,7454,5247,2058,8796
471,5769,5376,2338,295,6725,4165,6131,1254,2613,2371,5754,5266,3310,308,6692,3025,5556,2063,1429,6091,1779,7372,506,3618,1015,971,6035,7231,8796,3670,5795,7433,1787,2564,5232,7443,2576,5976,7266,1952,3841,8097,7855,783,4962,1924,3724,5898,5231,7389,5197,8450,5569,1886,1045,3029,6328,1417,3838,2051,1879,2919,704,1032,1976,2346,2056,1878,2151,3288,4680,1003,7256,2364,3684,1466,1159,960,1177,1264,7341,2356,8736,7436,2205,970,2334,1214,1515,2878,1409,3878,9054,2341,823,7129,4979,3980,7464,301,3678,5973,6831
2346,3108,4558,6024,1779,6202,8998,988,5560,1361,2343,5559,8408,733,5921,684,586,5556,1930,1488,3967,2880,198,3832,1418,7466,5566,6907,2893,2558,3777,2882,2056,1042,3968,5011,8111,5098,2016,7343,5567,5720,7523,3714,5214,8654,2937,5174,320,2885,5236,528,1976,2173,2941,1241,5189,8906,6670,2172,1932,1883,3014,5237,6044,1394,3863,807,1113,8521,2981,2548,5160,1772,8051,2151,251,2051,5781,5804,4824,3029,2334,2061,1866,1383,5207,8048,3578,1264,809,3878,5073,8991,6894,18,4006,4605,3392,1524,2911,1609,6624,4531
5478,1477,4150,6339,1880,134,2574,6152,3475,2181,2056,8881,3832,1184,7432,3954,8627,5973,2665,2564,8420,1015,1609,8387,5560,6335,7392,7496,1062,7454,6647,1709,4388,12,2575,3244,2199,3687,1252,4157,220,4545,2511,2016,5734,2359,1171,1324,7148,7334,1646,1079,6052,877,5754,7833,5976,292,5785,4611,6384,6201,3029,6368,8048,2901,7138,4324,3838,7984,5728,5554,6091,2364,1528,2896,1873,5194,7364,1214,4100,6087,2371,7686,5266,5626,8320,1264,2981,6725,3981,842,1749,3516,3601,8493,5558,1044,2965,779,1777,3449,1499,3967
134,3294,6096,8083,4385,6652,8712,4388,4961,5127,219,654,1866,8541,1056,5586,2205,2173,4155,1279,4154,3412,1063,8637,1959,2334,5380,507,2072,5973,5595,2151,5091,5597,1020,8399,6127,4726,1825,6649,3641,5201,1044,3864,5174,1250,3967,1417,3504,1779,1207,1507,3897,4042,7372,4631,5206,6091,5573,240,3187,7373,5822,2214,4160,32,3863,8856,1516,1977,5804,8782,3308,4537,7163,4896,1166,7076,2172,4962,4011,7322,3025,1877,997,35,8796,7371,6359,4966,3014,7750,5197,5728,1495,3184,3567,1252,1326,1744,7160,3026,8198,6284
2882,1532,3791,7901,6658,637,5238,6589,2159,6193,5195,2410,485,6034,4777,3701,5173,5139,5390,3979,654,472,5556,1290,2137,2356,7752,8412,3010,1450,5560,1889,4248,2047,5221,7159,4378,5194,2153,3413,6201,3019,4984,1456,7320,4363,5253,7462,2893,5605,3212,1983,7664,228,5207,6194,1431,6355,4134,584,2056,674,3809,5987,5126,5201,4583,507,4294,3289,4750,1517,6372,2371,6334,8395,973,3967,1490,4155,1110,893,5804,4961,8480,1977,7189,7229,15,2061,1488,5247,2252,3014,4223,1267,2151,1877,7853,3025,6909,2488,8144,5597
2105,7443,1877,5234,2055,233,998,5175,6057,2369,5174,4825,7750,3029,5266,138,5712,7040,2059,4369,3489,8220,4277,4155,1565,1155,3967,6652,4264,4388,4349,2969,5127,6080,2106,6386,2375,5832,8638,3380,3763,2347,6031,1757,3282,1607,921,554,8657,1866,5214,6084,1779,700,6994,963,3406,3640,6197,4962,6191,5126,7569,7382,2063,5247,5569,8419,3963,3123,5804,2062,5753,3954,6447,4117,2047,5199,3246,3982,2359,1038,3878,3966,6043,5232,1390,1921,5097,7519,7898,7270,6034,2425,3847,5215,2151,1259,5390,6091,7022,7642,3766,1248
3424,2359,5156,8418,1326,3029,1779,274,3967,4413,7868,7708,5597,4389,1171,8323,3046,6172,4517,4055,8749,8873,507,3954,4006,7717,1785,7184,4551,7753,560,8432,825,5174,221,1242,1374,4188,5712,4388,5804,5530,2408,233,6725,4964,6199,1624,7013,2338,4520,5157,804,6657,3841,2063,3867,1877,7692,2504,6091,5559,1192,3871,2002,6709,4609,5695,1972,3607,3506,7135,2971,2539,2894,3749,2464,6503,1300,2952,5206,1439,1393,4155,2173,5566,6347,5734,305,1016,8420,1580,2941,5872,8134,4042,3020,1980,6026,3838,5560,3726,2495,5225
8925,1991,259,292,3618,55,4284,6510,5804,6660,733,2172,8472,2217,2145,8485,1123,5573,2173,604,8796,1620,1712,2056,5569,5170,134,4154,4001,8524,5585,8091,6521,1017,2147,1924,2486,7369,2819,2842,5232,7666,1801,3737,3263,5691,1880,8650,1882,3184,5262,3185,5293,5973,2755,5982,5253,2047,1879,4631,3244,5712,2652,4537,1921,7720,4962,3313,3719,1442,3967,8051,3413,5189,588,3963,8540,539,3941,7454,4252,5566,5733,1126,2304,21,4257,4982,1517,4018,8475,5617,8423,2159,6046,5560,3315,4385,2062,8502,2549,4558,7796,4605
2047,5786,5753,2198,6196,3920,2177,8201,4329,3932,7185,385,838,6274,2173,7442,4551,3511,5266,6827,8395,268,8885,1673,3960,5973,3602,1917,2026,2205,5173,3502,7308,6118,4134,8881,2180,3740,4833,2364,5370,3967,3412,507,1569,1769,733,6300,4169,1862,3433,3943,6024,1878,3123,8547,2507,6201,3296,3508,825,6496,3378,2951,2182,5559,5804,7309,644,2451,5569,8796,8657,2889,4631,3406,8418,2156,589,2489,3556,3966,2359,7266,923,1107,4006,8487,3969,2369,5560,2919,7894,3449,1238,2882,1824,7698,4788,7254,5170,7141,6206,5390
6640,2952,1587,668,5559,893,8954,5177,6815,219,251,8233,6008,3206,6202,8508,2972,5173,5973,4572,2051,5753,3684,6334,5976,6054,6201,6359,7827,5157,7770,3841,776,582,5560,1468,1866,6827,6024,1825,8630,1878,1158,5735,7164,7297,8065,5159,5209,1401,2058,4000,1361,35,3185,5052,3898,155,8567,4155,8207,1787,3699,5247,2341,3318,4973,6192,7479,6848,1769,7522,3589,3751,5160,3866,2047,21,2895,2930,5754,8418,1779,1069,3018,2167,1061,2558,5712,5073,2145,4421,7664,1524,7323,3037,507,1781,1879,1921,3903,2173,5198,209
